origin_location_code,origin_has_hrp,origin_in_gho,asylum_location_code,asylum_has_hrp,asylum_in_gho,population_group,gender,age_range,min_age,max_age,population,reference_period_start,reference_period_end
KEN,False,True,MYS,False,False,REF,f,18-59,18,59,0,2010-01-01,2010-12-31
KEN,False,True,MYS,False,False,REF,f,60+,60,None,0,2010-01-01,2010-12-31
KEN,False,True,MYS,False,False,REF,f,all,None,None,0,2010-01-01,2010-12-31
KEN,False,True,MYS,False,False,REF,m,0-4,0,4,0,2010-01-01,2010-12-31
KEN,False,True,MYS,False,False,REF,m,5-11,5,11,0,2010-01-01,2010-12-31
KEN,False,True,MYS,False,False,REF,m,12-17,12,17,5,2010-01-01,2010-12-31
KEN,False,True,MYS,False,False,REF,m,18-59,18,59,0,2010-01-01,2010-12-31
KEN,False,True,MYS,False,False,REF,m,60+,60,None,0,2010-01-01,2010-12-31
KEN,False,True,MYS,False,False,REF,m,all,None,None,5,2010-01-01,2010-12-31
KEN,False,True,MYS,False,False,REF,all,all,None,None,5,2010-01-01,2010-12-31
KEN,False,True,NAM,False,False,ASY,f,0-4,0,4,0,2010-01-01,2010-12-31
KEN,False,True,NAM,False,False,ASY,f,5-11,5,11,0,2010-01-01,2010-12-31
KEN,False,True,NAM,False,False,ASY,f,12-17,12,17,0,2010-01-01,2010-12-31
KEN,False,True,NAM,False,False,ASY,f,18-59,18,59,0,2010-01-01,2010-12-31
KEN,False,True,NAM,False,False,ASY,f,60+,60,None,0,2010-01-01,2010-12-31
KEN,False,True,NAM,False,False,ASY,f,all,None,None,0,2010-01-01,2010-12-31
KEN,False,True,NAM,False,False,ASY,m,0-4,0,4,0,2010-01-01,2010-12-31
KEN,False,True,NAM,False,False,ASY,m,5-11,5,11,0,2010-01-01,2010-12-31
KEN,False,True,NAM,False,False,ASY,m,12-17,12,17,0,2010-01-01,2010-12-31
KEN,False,True,NAM,False,False,ASY,m,18-59,18,59,9,2010-01-01,2010-12-31
KEN,False,True,NAM,False,False,ASY,m,60+,60,None,0,2010-01-01,2010-12-31
KEN,False,True,NAM,False,False,ASY,m,all,None,None,9,2010-01-01,2010-12-31
KEN,False,True,NAM,False,False,ASY,all,all,None,None,9,2010-01-01,2010-12-31
KEN,False,True,NLD,False,False,ASY,f,0-4,0,4,0,2010-01-01,2010-12-31
KEN,False,True,NLD,False,False,ASY,f,5-11,5,11,0,2010-01-01,2010-12-31
KEN,False,True,NLD,False,False,ASY,f,12-17,12,17,0,2010-01-01,2010-12-31
KEN,False,True,NLD,False,False,ASY,f,18-59,18,59,0,2010-01-01,2010-12-31
KEN,False,True,NLD,False,False,ASY,f,60+,60,None,0,2010-01-01,2010-12-31
KEN,False,True,NLD,False,False,ASY,f,all,None,None,5,2010-01-01,2010-12-31
KEN,False,True,NLD,False,False,ASY,m,0-4,0,4,0,2010-01-01,2010-12-31
KEN,False,True,NLD,False,False,ASY,m,5-11,5,11,0,2010-01-01,2010-12-31
KEN,False,True,NLD,False,False,ASY,m,12-17,12,17,0,2010-01-01,2010-12-31
KEN,False,True,NLD,False,False,ASY,m,18-59,18,59,0,2010-01-01,2010-12-31
KEN,False,True,NLD,False,False,ASY,m,60+,60,None,0,2010-01-01,2010-12-31
KEN,False,True,NLD,False,False,ASY,m,all,None,None,8,2010-01-01,2010-12-31
KEN,False,True,NLD,False,False,ASY,all,all,None,None,13,2010-01-01,2010-12-31
KEN,False,True,NLD,False,False,REF,f,0-4,0,4,0,2010-01-01,2010-12-31
KEN,False,True,NLD,False,False,REF,f,5-11,5,11,0,2010-01-01,2010-12-31
KEN,False,True,NLD,False,False,REF,f,12-17,12,17,0,2010-01-01,2010-12-31
KEN,False,True,NLD,False,False,REF,f,18-59,18,59,0,2010-01-01,2010-12-31
KEN,False,True,NLD,False,False,REF,f,60+,60,None,0,2010-01-01,2010-12-31
KEN,False,True,NLD,False,False,REF,f,all,None,None,0,2010-01-01,2010-12-31
KEN,False,True,NLD,False,False,REF,m,0-4,0,4,0,2010-01-01,2010-12-31
KEN,False,True,NLD,False,False,REF,m,5-11,5,11,0,2010-01-01,2010-12-31
KEN,False,True,NLD,False,False,REF,m,12-17,12,17,0,2010-01-01,2010-12-31
KEN,False,True,NLD,False,False,REF,m,18-59,18,59,0,2010-01-01,2010-12-31
KEN,False,True,NLD,False,False,REF,m,60+,60,None,0,2010-01-01,2010-12-31
KEN,False,True,NLD,False,False,REF,m,all,None,None,0,2010-01-01,2010-12-31
KEN,False,True,NLD,False,False,REF,all,all,None,None,33,2010-01-01,2010-12-31
KEN,False,True,NOR,False,False,ASY,f,0-4,0,4,0,2010-01-01,2010-12-31
KEN,False,True,NOR,False,False,ASY,f,5-11,5,11,0,2010-01-01,2010-12-31
KEN,False,True,NOR,False,False,ASY,f,12-17,12,17,0,2010-01-01,2010-12-31
KEN,False,True,NOR,False,False,ASY,f,18-59,18,59,0,2010-01-01,2010-12-31
KEN,False,True,NOR,False,False,ASY,f,60+,60,None,0,2010-01-01,2010-12-31
KEN,False,True,NOR,False,False,ASY,f,all,None,None,0,2010-01-01,2010-12-31
KEN,False,True,NOR,False,False,ASY,m,0-4,0,4,0,2010-01-01,2010-12-31
KEN,False,True,NOR,False,False,ASY,m,5-11,5,11,0,2010-01-01,2010-12-31
KEN,False,True,NOR,False,False,ASY,m,12-17,12,17,0,2010-01-01,2010-12-31
KEN,False,True,NOR,False,False,ASY,m,18-59,18,59,0,2010-01-01,2010-12-31
KEN,False,True,NOR,False,False,ASY,m,60+,60,None,0,2010-01-01,2010-12-31
KEN,False,True,NOR,False,False,ASY,m,all,None,None,0,2010-01-01,2010-12-31
KEN,False,True,NOR,False,False,ASY,all,all,None,None,12,2010-01-01,2010-12-31
KEN,False,True,NOR,False,False,REF,f,0-4,0,4,0,2010-01-01,2010-12-31
KEN,False,True,NOR,False,False,REF,f,5-11,5,11,0,2010-01-01,2010-12-31
KEN,False,True,NOR,False,False,REF,f,12-17,12,17,0,2010-01-01,2010-12-31
KEN,False,True,NOR,False,False,REF,f,18-59,18,59,0,2010-01-01,2010-12-31
KEN,False,True,NOR,False,False,REF,f,60+,60,None,0,2010-01-01,2010-12-31
KEN,False,True,NOR,False,False,REF,f,all,None,None,0,2010-01-01,2010-12-31
KEN,False,True,NOR,False,False,REF,m,0-4,0,4,0,2010-01-01,2010-12-31
KEN,False,True,NOR,False,False,REF,m,5-11,5,11,0,2010-01-01,2010-12-31
KEN,False,True,NOR,False,False,REF,m,12-17,12,17,0,2010-01-01,2010-12-31
KEN,False,True,NOR,False,False,REF,m,18-59,18,59,0,2010-01-01,2010-12-31
KEN,False,True,NOR,False,False,REF,m,60+,60,None,0,2010-01-01,2010-12-31
KEN,False,True,NOR,False,False,REF,m,all,None,None,0,2010-01-01,2010-12-31
KEN,False,True,NOR,False,False,REF,all,all,None,None,18,2010-01-01,2010-12-31
KEN,False,True,SWE,False,False,ASY,f,0-4,0,4,0,2010-01-01,2010-12-31
KEN,False,True,SWE,False,False,ASY,f,5-11,5,11,0,2010-01-01,2010-12-31
KEN,False,True,SWE,False,False,ASY,f,12-17,12,17,0,2010-01-01,2010-12-31
KEN,False,True,SWE,False,False,ASY,f,18-59,18,59,0,2010-01-01,2010-12-31
KEN,False,True,SWE,False,False,ASY,f,60+,60,None,0,2010-01-01,2010-12-31
KEN,False,True,SWE,False,False,ASY,f,all,None,None,0,2010-01-01,2010-12-31
KEN,False,True,SWE,False,False,ASY,m,0-4,0,4,0,2010-01-01,2010-12-31
KEN,False,True,SWE,False,False,ASY,m,5-11,5,11,0,2010-01-01,2010-12-31
KEN,False,True,SWE,False,False,ASY,m,12-17,12,17,0,2010-01-01,2010-12-31
KEN,False,True,SWE,False,False,ASY,m,18-59,18,59,0,2010-01-01,2010-12-31
KEN,False,True,SWE,False,False,ASY,m,60+,60,None,0,2010-01-01,2010-12-31
KEN,False,True,SWE,False,False,ASY,m,all,None,None,0,2010-01-01,2010-12-31
KEN,False,True,SWE,False,False,ASY,all,all,None,None,113,2010-01-01,2010-12-31
KEN,False,True,SWE,False,False,REF,f,0-4,0,4,0,2010-01-01,2010-12-31
KEN,False,True,SWE,False,False,REF,f,5-11,5,11,0,2010-01-01,2010-12-31
KEN,False,True,SWE,False,False,REF,f,12-17,12,17,0,2010-01-01,2010-12-31
KEN,False,True,SWE,False,False,REF,f,18-59,18,59,0,2010-01-01,2010-12-31
KEN,False,True,SWE,False,False,REF,f,60+,60,None,0,2010-01-01,2010-12-31
KEN,False,True,SWE,False,False,REF,f,all,None,None,0,2010-01-01,2010-12-31
KEN,False,True,SWE,False,False,REF,m,0-4,0,4,0,2010-01-01,2010-12-31
KEN,False,True,SWE,False,False,REF,m,5-11,5,11,0,2010-01-01,2010-12-31
KEN,False,True,SWE,False,False,REF,m,12-17,12,17,0,2010-01-01,2010-12-31
KEN,False,True,SWE,False,False,REF,m,18-59,18,59,0,2010-01-01,2010-12-31
KEN,False,True,SWE,False,False,REF,m,60+,60,None,0,2010-01-01,2010-12-31
KEN,False,True,SWE,False,False,REF,m,all,None,None,0,2010-01-01,2010-12-31
KEN,False,True,SWE,False,False,REF,all,all,None,None,54,2010-01-01,2010-12-31
KEN,False,True,UGA,False,True,ASY,f,0-4,0,4,14,2010-01-01,2010-12-31
KEN,False,True,UGA,False,True,ASY,f,5-11,5,11,26,2010-01-01,2010-12-31
KEN,False,True,UGA,False,True,ASY,f,12-17,12,17,16,2010-01-01,2010-12-31
KEN,False,True,UGA,False,True,ASY,f,18-59,18,59,58,2010-01-01,2010-12-31
KEN,False,True,UGA,False,True,ASY,f,60+,60,None,0,2010-01-01,2010-12-31
KEN,False,True,UGA,False,True,ASY,f,all,None,None,114,2010-01-01,2010-12-31
KEN,False,True,UGA,False,True,ASY,m,0-4,0,4,15,2010-01-01,2010-12-31
KEN,False,True,UGA,False,True,ASY,m,5-11,5,11,28,2010-01-01,2010-12-31
KEN,False,True,UGA,False,True,ASY,m,12-17,12,17,15,2010-01-01,2010-12-31
KEN,False,True,UGA,False,True,ASY,m,18-59,18,59,79,2010-01-01,2010-12-31
KEN,False,True,UGA,False,True,ASY,m,60+,60,None,0,2010-01-01,2010-12-31
KEN,False,True,UGA,False,True,ASY,m,all,None,None,137,2010-01-01,2010-12-31
KEN,False,True,UGA,False,True,ASY,all,all,None,None,251,2010-01-01,2010-12-31
KEN,False,True,UGA,False,True,REF,f,0-4,0,4,82,2010-01-01,2010-12-31
KEN,False,True,UGA,False,True,REF,f,5-11,5,11,181,2010-01-01,2010-12-31
KEN,False,True,UGA,False,True,REF,f,12-17,12,17,105,2010-01-01,2010-12-31
KEN,False,True,UGA,False,True,REF,f,18-59,18,59,318,2010-01-01,2010-12-31
KEN,False,True,UGA,False,True,REF,f,60+,60,None,9,2010-01-01,2010-12-31
KEN,False,True,UGA,False,True,REF,f,all,None,None,695,2010-01-01,2010-12-31
KEN,False,True,UGA,False,True,REF,m,0-4,0,4,86,2010-01-01,2010-12-31
KEN,False,True,UGA,False,True,REF,m,5-11,5,11,163,2010-01-01,2010-12-31
KEN,False,True,UGA,False,True,REF,m,12-17,12,17,137,2010-01-01,2010-12-31
KEN,False,True,UGA,False,True,REF,m,18-59,18,59,293,2010-01-01,2010-12-31
KEN,False,True,UGA,False,True,REF,m,60+,60,None,23,2010-01-01,2010-12-31
KEN,False,True,UGA,False,True,REF,m,all,None,None,702,2010-01-01,2010-12-31
KEN,False,True,UGA,False,True,REF,all,all,None,None,1397,2010-01-01,2010-12-31
KEN,False,True,USA,False,False,ASY,f,0-4,0,4,0,2010-01-01,2010-12-31
KEN,False,True,USA,False,False,ASY,f,5-11,5,11,0,2010-01-01,2010-12-31
KEN,False,True,USA,False,False,ASY,f,12-17,12,17,0,2010-01-01,2010-12-31
KEN,False,True,USA,False,False,ASY,f,18-59,18,59,0,2010-01-01,2010-12-31
KEN,False,True,USA,False,False,ASY,f,60+,60,None,0,2010-01-01,2010-12-31
KEN,False,True,USA,False,False,ASY,f,all,None,None,0,2010-01-01,2010-12-31
KEN,False,True,USA,False,False,ASY,m,0-4,0,4,0,2010-01-01,2010-12-31
KEN,False,True,USA,False,False,ASY,m,5-11,5,11,0,2010-01-01,2010-12-31
KEN,False,True,USA,False,False,ASY,m,12-17,12,17,0,2010-01-01,2010-12-31
KEN,False,True,USA,False,False,ASY,m,18-59,18,59,0,2010-01-01,2010-12-31
KEN,False,True,USA,False,False,ASY,m,60+,60,None,0,2010-01-01,2010-12-31
KEN,False,True,USA,False,False,ASY,m,all,None,None,0,2010-01-01,2010-12-31
KEN,False,True,USA,False,False,ASY,all,all,None,None,79,2010-01-01,2010-12-31
KEN,False,True,USA,False,False,REF,f,0-4,0,4,0,2010-01-01,2010-12-31
KEN,False,True,USA,False,False,REF,f,5-11,5,11,0,2010-01-01,2010-12-31
KEN,False,True,USA,False,False,REF,f,12-17,12,17,0,2010-01-01,2010-12-31
KEN,False,True,USA,False,False,REF,f,18-59,18,59,0,2010-01-01,2010-12-31
KEN,False,True,USA,False,False,REF,f,60+,60,None,0,2010-01-01,2010-12-31
KEN,False,True,USA,False,False,REF,f,all,None,None,0,2010-01-01,2010-12-31
KEN,False,True,USA,False,False,REF,m,0-4,0,4,0,2010-01-01,2010-12-31
KEN,False,True,USA,False,False,REF,m,5-11,5,11,0,2010-01-01,2010-12-31
KEN,False,True,USA,False,False,REF,m,12-17,12,17,0,2010-01-01,2010-12-31
KEN,False,True,USA,False,False,REF,m,18-59,18,59,0,2010-01-01,2010-12-31
KEN,False,True,USA,False,False,REF,m,60+,60,None,0,2010-01-01,2010-12-31
KEN,False,True,USA,False,False,REF,m,all,None,None,0,2010-01-01,2010-12-31
KEN,False,True,USA,False,False,REF,all,all,None,None,2465,2010-01-01,2010-12-31
KEN,False,True,ZAF,False,False,REF,f,0-4,0,4,0,2010-01-01,2010-12-31
KEN,False,True,ZAF,False,False,REF,f,5-11,5,11,0,2010-01-01,2010-12-31
KEN,False,True,ZAF,False,False,REF,f,12-17,12,17,0,2010-01-01,2010-12-31
KEN,False,True,ZAF,False,False,REF,f,18-59,18,59,0,2010-01-01,2010-12-31
KEN,False,True,ZAF,False,False,REF,f,60+,60,None,0,2010-01-01,2010-12-31
KEN,False,True,ZAF,False,False,REF,f,all,None,None,0,2010-01-01,2010-12-31
KEN,False,True,ZAF,False,False,REF,m,0-4,0,4,0,2010-01-01,2010-12-31
KEN,False,True,ZAF,False,False,REF,m,5-11,5,11,0,2010-01-01,2010-12-31
KEN,False,True,ZAF,False,False,REF,m,12-17,12,17,0,2010-01-01,2010-12-31
KEN,False,True,ZAF,False,False,REF,m,18-59,18,59,0,2010-01-01,2010-12-31
KEN,False,True,ZAF,False,False,REF,m,60+,60,None,0,2010-01-01,2010-12-31
KEN,False,True,ZAF,False,False,REF,m,all,None,None,0,2010-01-01,2010-12-31
KEN,False,True,ZAF,False,False,REF,all,all,None,None,52,2010-01-01,2010-12-31
LKA,False,True,KEN,False,True,ASY,f,0-4,0,4,0,2010-01-01,2010-12-31
LKA,False,True,KEN,False,True,ASY,f,5-11,5,11,0,2010-01-01,2010-12-31
LKA,False,True,KEN,False,True,ASY,f,12-17,12,17,0,2010-01-01,2010-12-31
LKA,False,True,KEN,False,True,ASY,f,18-59,18,59,0,2010-01-01,2010-12-31
LKA,False,True,KEN,False,True,ASY,f,60+,60,None,0,2010-01-01,2010-12-31
LKA,False,True,KEN,False,True,ASY,f,all,None,None,0,2010-01-01,2010-12-31
LKA,False,True,KEN,False,True,ASY,m,0-4,0,4,0,2010-01-01,2010-12-31
LKA,False,True,KEN,False,True,ASY,m,5-11,5,11,0,2010-01-01,2010-12-31
LKA,False,True,KEN,False,True,ASY,m,12-17,12,17,0,2010-01-01,2010-12-31
LKA,False,True,KEN,False,True,ASY,m,18-59,18,59,13,2010-01-01,2010-12-31
LKA,False,True,KEN,False,True,ASY,m,60+,60,None,0,2010-01-01,2010-12-31
LKA,False,True,KEN,False,True,ASY,m,all,None,None,13,2010-01-01,2010-12-31
LKA,False,True,KEN,False,True,ASY,all,all,None,None,13,2010-01-01,2010-12-31
LKA,False,True,KEN,False,True,REF,f,0-4,0,4,0,2010-01-01,2010-12-31
LKA,False,True,KEN,False,True,REF,f,5-11,5,11,0,2010-01-01,2010-12-31
LKA,False,True,KEN,False,True,REF,f,12-17,12,17,0,2010-01-01,2010-12-31
LKA,False,True,KEN,False,True,REF,f,18-59,18,59,0,2010-01-01,2010-12-31
LKA,False,True,KEN,False,True,REF,f,60+,60,None,0,2010-01-01,2010-12-31
LKA,False,True,KEN,False,True,REF,f,all,None,None,0,2010-01-01,2010-12-31
LKA,False,True,KEN,False,True,REF,m,0-4,0,4,0,2010-01-01,2010-12-31
LKA,False,True,KEN,False,True,REF,m,5-11,5,11,0,2010-01-01,2010-12-31
LKA,False,True,KEN,False,True,REF,m,12-17,12,17,0,2010-01-01,2010-12-31
LKA,False,True,KEN,False,True,REF,m,18-59,18,59,8,2010-01-01,2010-12-31
LKA,False,True,KEN,False,True,REF,m,60+,60,None,0,2010-01-01,2010-12-31
LKA,False,True,KEN,False,True,REF,m,all,None,None,8,2010-01-01,2010-12-31
LKA,False,True,KEN,False,True,REF,all,all,None,None,8,2010-01-01,2010-12-31
PAK,False,True,KEN,False,True,REF,f,0-4,0,4,0,2010-01-01,2010-12-31
PAK,False,True,KEN,False,True,REF,f,5-11,5,11,0,2010-01-01,2010-12-31
PAK,False,True,KEN,False,True,REF,f,12-17,12,17,0,2010-01-01,2010-12-31
PAK,False,True,KEN,False,True,REF,f,18-59,18,59,0,2010-01-01,2010-12-31
PAK,False,True,KEN,False,True,REF,f,60+,60,None,0,2010-01-01,2010-12-31
PAK,False,True,KEN,False,True,REF,f,all,None,None,0,2010-01-01,2010-12-31
PAK,False,True,KEN,False,True,REF,m,0-4,0,4,0,2010-01-01,2010-12-31
PAK,False,True,KEN,False,True,REF,m,5-11,5,11,6,2010-01-01,2010-12-31
PAK,False,True,KEN,False,True,REF,m,12-17,12,17,0,2010-01-01,2010-12-31
PAK,False,True,KEN,False,True,REF,m,18-59,18,59,0,2010-01-01,2010-12-31
PAK,False,True,KEN,False,True,REF,m,60+,60,None,0,2010-01-01,2010-12-31
PAK,False,True,KEN,False,True,REF,m,all,None,None,6,2010-01-01,2010-12-31
PAK,False,True,KEN,False,True,REF,all,all,None,None,6,2010-01-01,2010-12-31
RWA,False,False,KEN,False,True,ASY,f,0-4,0,4,9,2010-01-01,2010-12-31
RWA,False,False,KEN,False,True,ASY,f,5-11,5,11,17,2010-01-01,2010-12-31
RWA,False,False,KEN,False,True,ASY,f,12-17,12,17,20,2010-01-01,2010-12-31
RWA,False,False,KEN,False,True,ASY,f,18-59,18,59,84,2010-01-01,2010-12-31
RWA,False,False,KEN,False,True,ASY,f,60+,60,None,0,2010-01-01,2010-12-31
RWA,False,False,KEN,False,True,ASY,f,all,None,None,130,2010-01-01,2010-12-31
RWA,False,False,KEN,False,True,ASY,m,0-4,0,4,12,2010-01-01,2010-12-31
RWA,False,False,KEN,False,True,ASY,m,5-11,5,11,22,2010-01-01,2010-12-31
RWA,False,False,KEN,False,True,ASY,m,12-17,12,17,17,2010-01-01,2010-12-31
RWA,False,False,KEN,False,True,ASY,m,18-59,18,59,100,2010-01-01,2010-12-31
RWA,False,False,KEN,False,True,ASY,m,60+,60,None,0,2010-01-01,2010-12-31
RWA,False,False,KEN,False,True,ASY,m,all,None,None,151,2010-01-01,2010-12-31
RWA,False,False,KEN,False,True,ASY,all,all,None,None,281,2010-01-01,2010-12-31
RWA,False,False,KEN,False,True,REF,f,0-4,0,4,51,2010-01-01,2010-12-31
RWA,False,False,KEN,False,True,REF,f,5-11,5,11,90,2010-01-01,2010-12-31
RWA,False,False,KEN,False,True,REF,f,12-17,12,17,117,2010-01-01,2010-12-31
RWA,False,False,KEN,False,True,REF,f,18-59,18,59,514,2010-01-01,2010-12-31
RWA,False,False,KEN,False,True,REF,f,60+,60,None,12,2010-01-01,2010-12-31
RWA,False,False,KEN,False,True,REF,f,all,None,None,784,2010-01-01,2010-12-31
RWA,False,False,KEN,False,True,REF,m,0-4,0,4,47,2010-01-01,2010-12-31
RWA,False,False,KEN,False,True,REF,m,5-11,5,11,122,2010-01-01,2010-12-31
RWA,False,False,KEN,False,True,REF,m,12-17,12,17,111,2010-01-01,2010-12-31
RWA,False,False,KEN,False,True,REF,m,18-59,18,59,581,2010-01-01,2010-12-31
RWA,False,False,KEN,False,True,REF,m,60+,60,None,20,2010-01-01,2010-12-31
RWA,False,False,KEN,False,True,REF,m,all,None,None,881,2010-01-01,2010-12-31
RWA,False,False,KEN,False,True,REF,all,all,None,None,1665,2010-01-01,2010-12-31
SDN,True,True,KEN,False,True,ASY,f,0-4,0,4,432,2010-01-01,2010-12-31
SDN,True,True,KEN,False,True,ASY,f,5-11,5,11,611,2010-01-01,2010-12-31
SDN,True,True,KEN,False,True,ASY,f,12-17,12,17,508,2010-01-01,2010-12-31
SDN,True,True,KEN,False,True,ASY,f,18-59,18,59,1290,2010-01-01,2010-12-31
SDN,True,True,KEN,False,True,ASY,f,60+,60,None,56,2010-01-01,2010-12-31
SDN,True,True,KEN,False,True,ASY,f,all,None,None,2897,2010-01-01,2010-12-31
SDN,True,True,KEN,False,True,ASY,m,0-4,0,4,461,2010-01-01,2010-12-31
SDN,True,True,KEN,False,True,ASY,m,5-11,5,11,703,2010-01-01,2010-12-31
SDN,True,True,KEN,False,True,ASY,m,12-17,12,17,667,2010-01-01,2010-12-31
SDN,True,True,KEN,False,True,ASY,m,18-59,18,59,1722,2010-01-01,2010-12-31
SDN,True,True,KEN,False,True,ASY,m,60+,60,None,20,2010-01-01,2010-12-31
SDN,True,True,KEN,False,True,ASY,m,all,None,None,3573,2010-01-01,2010-12-31
SDN,True,True,KEN,False,True,ASY,all,all,None,None,6470,2010-01-01,2010-12-31
SDN,True,True,KEN,False,True,REF,f,0-4,0,4,1352,2010-01-01,2010-12-31
SDN,True,True,KEN,False,True,REF,f,5-11,5,11,1933,2010-01-01,2010-12-31
SDN,True,True,KEN,False,True,REF,f,12-17,12,17,1620,2010-01-01,2010-12-31
SDN,True,True,KEN,False,True,REF,f,18-59,18,59,4126,2010-01-01,2010-12-31
SDN,True,True,KEN,False,True,REF,f,60+,60,None,190,2010-01-01,2010-12-31
SDN,True,True,KEN,False,True,REF,f,all,None,None,9221,2010-01-01,2010-12-31
SDN,True,True,KEN,False,True,REF,m,0-4,0,4,1451,2010-01-01,2010-12-31
SDN,True,True,KEN,False,True,REF,m,5-11,5,11,2217,2010-01-01,2010-12-31
SDN,True,True,KEN,False,True,REF,m,12-17,12,17,2114,2010-01-01,2010-12-31
SDN,True,True,KEN,False,True,REF,m,18-59,18,59,5453,2010-01-01,2010-12-31
SDN,True,True,KEN,False,True,REF,m,60+,60,None,72,2010-01-01,2010-12-31
SDN,True,True,KEN,False,True,REF,m,all,None,None,11307,2010-01-01,2010-12-31
SDN,True,True,KEN,False,True,REF,all,all,None,None,20528,2010-01-01,2010-12-31
SOM,True,True,KEN,False,True,ASY,f,0-4,0,4,100,2010-01-01,2010-12-31
SOM,True,True,KEN,False,True,ASY,f,5-11,5,11,156,2010-01-01,2010-12-31
SOM,True,True,KEN,False,True,ASY,f,12-17,12,17,92,2010-01-01,2010-12-31
SOM,True,True,KEN,False,True,ASY,f,18-59,18,59,348,2010-01-01,2010-12-31
SOM,True,True,KEN,False,True,ASY,f,60+,60,None,23,2010-01-01,2010-12-31
SOM,True,True,KEN,False,True,ASY,f,all,None,None,719,2010-01-01,2010-12-31
SOM,True,True,KEN,False,True,ASY,m,0-4,0,4,104,2010-01-01,2010-12-31
SOM,True,True,KEN,False,True,ASY,m,5-11,5,11,166,2010-01-01,2010-12-31
SOM,True,True,KEN,False,True,ASY,m,12-17,12,17,105,2010-01-01,2010-12-31
SOM,True,True,KEN,False,True,ASY,m,18-59,18,59,317,2010-01-01,2010-12-31
SOM,True,True,KEN,False,True,ASY,m,60+,60,None,24,2010-01-01,2010-12-31
SOM,True,True,KEN,False,True,ASY,m,all,None,None,716,2010-01-01,2010-12-31
SOM,True,True,KEN,False,True,ASY,all,all,None,None,1435,2010-01-01,2010-12-31
SOM,True,True,KEN,False,True,REF,f,0-4,0,4,26310,2010-01-01,2010-12-31
SOM,True,True,KEN,False,True,REF,f,5-11,5,11,40091,2010-01-01,2010-12-31
SOM,True,True,KEN,False,True,REF,f,12-17,12,17,22257,2010-01-01,2010-12-31
SOM,True,True,KEN,False,True,REF,f,18-59,18,59,81106,2010-01-01,2010-12-31
SOM,True,True,KEN,False,True,REF,f,60+,60,None,5817,2010-01-01,2010-12-31
SOM,True,True,KEN,False,True,REF,f,all,None,None,175581,2010-01-01,2010-12-31
SOM,True,True,KEN,False,True,REF,m,0-4,0,4,27421,2010-01-01,2010-12-31
SOM,True,True,KEN,False,True,REF,m,5-11,5,11,42834,2010-01-01,2010-12-31
SOM,True,True,KEN,False,True,REF,m,12-17,12,17,26406,2010-01-01,2010-12-31
SOM,True,True,KEN,False,True,REF,m,18-59,18,59,73944,2010-01-01,2010-12-31
SOM,True,True,KEN,False,True,REF,m,60+,60,None,5587,2010-01-01,2010-12-31
SOM,True,True,KEN,False,True,REF,m,all,None,None,176192,2010-01-01,2010-12-31
SOM,True,True,KEN,False,True,REF,all,all,None,None,351773,2010-01-01,2010-12-31
TZA,False,True,KEN,False,True,ASY,f,0-4,0,4,5,2010-01-01,2010-12-31
TZA,False,True,KEN,False,True,ASY,f,5-11,5,11,0,2010-01-01,2010-12-31
TZA,False,True,KEN,False,True,ASY,f,12-17,12,17,0,2010-01-01,2010-12-31
TZA,False,True,KEN,False,True,ASY,f,18-59,18,59,0,2010-01-01,2010-12-31
TZA,False,True,KEN,False,True,ASY,f,60+,60,None,0,2010-01-01,2010-12-31
TZA,False,True,KEN,False,True,ASY,f,all,None,None,5,2010-01-01,2010-12-31
TZA,False,True,KEN,False,True,ASY,m,0-4,0,4,13,2010-01-01,2010-12-31
TZA,False,True,KEN,False,True,ASY,m,5-11,5,11,6,2010-01-01,2010-12-31
TZA,False,True,KEN,False,True,ASY,m,12-17,12,17,0,2010-01-01,2010-12-31
TZA,False,True,KEN,False,True,ASY,m,18-59,18,59,0,2010-01-01,2010-12-31
TZA,False,True,KEN,False,True,ASY,m,60+,60,None,0,2010-01-01,2010-12-31
TZA,False,True,KEN,False,True,ASY,m,all,None,None,19,2010-01-01,2010-12-31
TZA,False,True,KEN,False,True,ASY,all,all,None,None,24,2010-01-01,2010-12-31
TZA,False,True,KEN,False,True,REF,f,0-4,0,4,0,2010-01-01,2010-12-31
TZA,False,True,KEN,False,True,REF,f,5-11,5,11,0,2010-01-01,2010-12-31
TZA,False,True,KEN,False,True,REF,f,12-17,12,17,0,2010-01-01,2010-12-31
TZA,False,True,KEN,False,True,REF,f,18-59,18,59,0,2010-01-01,2010-12-31
TZA,False,True,KEN,False,True,REF,f,60+,60,None,0,2010-01-01,2010-12-31
TZA,False,True,KEN,False,True,REF,f,all,None,None,0,2010-01-01,2010-12-31
TZA,False,True,KEN,False,True,REF,m,0-4,0,4,0,2010-01-01,2010-12-31
TZA,False,True,KEN,False,True,REF,m,5-11,5,11,0,2010-01-01,2010-12-31
TZA,False,True,KEN,False,True,REF,m,12-17,12,17,0,2010-01-01,2010-12-31
TZA,False,True,KEN,False,True,REF,m,18-59,18,59,12,2010-01-01,2010-12-31
TZA,False,True,KEN,False,True,REF,m,60+,60,None,0,2010-01-01,2010-12-31
TZA,False,True,KEN,False,True,REF,m,all,None,None,12,2010-01-01,2010-12-31
TZA,False,True,KEN,False,True,REF,all,all,None,None,12,2010-01-01,2010-12-31
